"","ACTIONID","Count","predict","group","district","town"
"2598","DV00684437",1,1.25237619047619,1,"大安區","法治里"
"2599","DV00684494",1,1.37736785714286,1,"松山區","美仁里"
"2600","DV00684498",1,1.12144444444444,1,"中山區","中山里"
"2601","DV00684508",1,1.10318636363636,1,"信義區","興雅里"
"2602","DV00684768",1,1.50861478917015,1,"士林區","後港里"
"2603","DV00684912",1,1.12838095238095,1,"大同區","朝陽里"
"2604","DV00685100",1,1.12061904761905,1,"士林區","名山里"
"2605","DV00685156",1,1.04923333333333,1,"中山區","中山里"
"2606","DV00685161",1,1.16906666666667,1,"萬華區","青山里"
"2607","DV00685185",1,1.39056290865997,1,"中山區","江寧里"
"2608","DV00685193",1,1.0447,1,"內湖區","西康里"
"2609","DV00685482",1,1.24035079365079,1,"北投區","裕民里"
"2610","DV00685555",1,1.08636547619048,1,"萬華區","忠德里"
"2611","DV00685560",1,1.17364444444444,1,"士林區","溪山里"
"2612","DV00685612",1,1.22558284493285,1,"萬華區","糖?里"
"2613","DV00685682",1,1.30836666666667,1,"南港區","東新里"
"2614","DV00685957",1,1.34963095238095,1,"松山區","東光里"
"2615","DV00686060",1,1.47900476190476,1,"北投區","長安里"
"2616","DV00686080",1,1.35001153846154,1,"內湖區","紫雲里"
"2617","DV00686108",1,1.15293333333333,1,"松山區","民福里"
"2618","DV00686166",1,1.35305348397732,1,"中正區","新營里"
"2619","DV00686308",1,1.61927077922078,1,"中正區","新營里"
"2620","DV00686345",1,1.08794444444444,1,"中山區","中山里"
"2621","DV00686668",1,1.16423333333333,1,"大安區","臨江里"
"2622","DV00686699",1,1.46457200577201,1,"松山區","介壽里"
"2623","DV00686816",1,1.01116666666667,1,"信義區","大仁里"
"2624","DV00686819",1,1.1026,1,"中山區","晴光里"
"2625","DV00686825",1,1.20904444444444,1,"信義區","景新里"
"2626","DV00686842",1,1.20684761904762,1,"萬華區","和德里"
"2627","DV00686865",1,1.51375278055278,1,"內湖區","南湖里"
"2628","DV00686913",1,1.25038159340659,1,"文山區","萬美里"
"2629","DV00686917",1,1.24716666666667,1,"中山區","中山里"
"2630","DV00686956",1,1.06411666666667,1,"大安區","永康里"
"2631","DV00687337",1,1.093,1,"北投區","稻香里"
"2632","DV00687458",1,1.0506,1,"松山區","東光里"
"2633","DV00687568",1,1.04203333333333,1,"士林區","明勝里"
"2634","DV00687780",1,1.1503,1,"中山區","聚盛里"
"2635","DV00688057",1,1.23849234002152,1,"中山區","龍洲里"
"2636","DV00688250",1,1.09433333333333,1,"內湖區","南湖里"
"2637","DV00688265",1,1.13178510737628,1,"中山區","龍洲里"
"2638","DV00688724",1,1.17076666666667,1,"大安區","建安里"
"2639","DV00688770",1,1.07958095238095,1,"信義區","景新里"
"2640","DV00688774",1,1.14725555555556,1,"中正區","文祥里"
"2641","DV00688851",1,1.09683333333333,1,"文山區","樟腳里"
"2642","DV00689035",1,1.46403333333333,1,"內湖區","瑞光里"
"2643","DV00689156",1,1.01783333333333,1,"大安區","義安里"
"2644","DV00689247",1,1.48728231768232,1,"北投區","裕民里"
"2645","DV00689472",1,1.05183333333333,1,"文山區","明興里"
"2646","DV00689595",1,1.34443333333333,1,"萬華區","和平里"
"2647","DV00689596",1,1.25219448329448,1,"信義區","興雅里"
"2648","DV00689602",1,1.22037142857143,1,"松山區","美仁里"
"2649","DV00689649",1,1.28649555652895,1,"文山區","興得里"
"2650","DV00689685",1,1.0751,1,"萬華區","華中里"
"2651","DV00689707",1,1.00333333333333,1,"中山區","中原里"
"2652","DV00689727",1,1.46547777777778,1,"中山區","新福里"
"2653","DV00689751",1,1.25415454545455,1,"北投區","關渡里"
"2654","DV00690004",1,1.38153333333333,1,"北投區","文林里"
"2655","DV00690239",1,1.15284285714286,1,"士林區","明勝里"
"2656","DV00690261",1,1.63342873015873,1,"信義區","黎安里"
"2657","DV00690348",1,1.37957380952381,1,"松山區","介壽里"
"2658","DV00690387",1,1.059,1,"松山區","復勢里"
"2659","DV00690463",1,1.36535714285714,1,"內湖區","石潭里"
"2660","DV00690467",1,1.15679761904762,1,"士林區","蘭雅里"
"2661","DV00690472",1,1.60082,1,"士林區","福林里"
"2662","DV00690554",1,1.06490952380952,1,"萬華區","日祥里"
"2663","DV00690587",1,1.3375718487395,1,"文山區","興光里"
"2664","DV00690624",1,1.17661428571429,1,"松山區","新聚里"
"2665","DV00690664",1,1.12569523809524,1,"信義區","松隆里"
"2666","DV00690680",1,1.0645,1,"文山區","興昌里"
"2667","DV00690878",1,1.2112119047619,1,"內湖區","金湖里"
"2668","DV00690979",1,1.0313,1,"北投區","中央里"
"2669","DV00691017",1,1.58649047619048,1,"大安區","虎嘯里"
"2670","DV00691072",1,1.27779545454545,1,"大安區","群賢里"
"2671","DV00691129",1,1.0576619047619,1,"中山區","康樂里"
"2672","DV00691238",1,1.09602976827094,1,"萬華區","興德里"
"2673","DV00691270",1,1.21369847374847,1,"大安區","義村里"
"2674","DV00691311",1,1.10105079365079,1,"內湖區","紫星里"
"2675","DV00691333",1,1.008,1,"松山區","安平里"
"2676","DV00691376",1,1.28029166666667,1,"內湖區","紫陽里"
"2677","DV00691383",1,1.09983333333333,1,"中山區","行政里"
"2678","DV00691685",1,1.14371414141414,1,"大安區","龍陣里"
"2679","DV00691773",1,1.52771601731602,1,"大安區","大學里"
"2680","DV00691796",1,1.59190670995671,1,"內湖區","港都里"
"2681","DV00691833",1,1.05616666666667,1,"內湖區","港富里"
"2682","DV00691924",1,1.1242,1,"松山區","三民里"
"2683","DV00691934",1,1.44236031524032,1,"文山區","萬和里"
"2684","DV00692002",1,1.12519307359307,1,"北投區","永和里"
"2685","DV00692066",1,1.06142857142857,1,"松山區","慈祐里"
"2686","DV00692112",1,1.38391428571429,1,"北投區","東華里"
"2687","DV00692330",1,1.35920833333333,1,"內湖區","紫陽里"
"2688","DV00692663",1,1.07006666666667,1,"南港區","東明里"
"2689","DV00692695",1,1.11087094017094,1,"內湖區","樂康里"
"2690","DV00692943",1,1.27791509926855,1,"中正區","南福里"
"2691","DV00692955",1,1.22895476190476,1,"士林區","芝山里"
"2692","DV00692968",1,1.1501,1,"松山區","福成里"
"2693","DV00693168",1,1.03713333333333,1,"信義區","興隆里"
"2694","DV00693246",1,1.13893333333333,1,"萬華區","菜園里"
"2695","DV00693267",1,1.0405,1,"松山區","富泰里"
"2696","DV00693278",1,1.26006666666667,1,"南港區","東新里"
"2697","DV00693280",1,1.22845664160401,1,"內湖區","寶湖里"
"2698","DV00693381",1,1.55973333333333,1,"中山區","大直里"
"2699","DV00693405",1,1.3611,1,"南港區","重陽里"
"2700","DV00693454",1,1.23443333333333,1,"大安區","錦華里"
"2701","DV00693486",1,1.09563650793651,1,"士林區","義信里"
"2702","DV00693525",1,1.25725687315295,1,"內湖區","瑞光里"
"2703","DV00693630",1,1.21272619047619,1,"松山區","中正里"
"2704","DV00693725",1,1.40031921182266,1,"北投區","中心里"
"2705","DV00693751",1,1.35928484848485,1,"內湖區","西康里"
"2706","DV00693764",1,1.45473333333333,1,"文山區","興光里"
"2707","DV00693775",1,1.19682281052281,1,"內湖區","西康里"
"2708","DV00693846",1,1.3176581214623,1,"萬華區","日善里"
"2709","DV00693892",1,1.26386158730159,1,"萬華區","福星里"
"2710","DV00693896",1,1.60765682310027,1,"內湖區","樂康里"
"2711","DV00693922",1,1.30521731601732,1,"萬華區","萬壽里"
"2712","DV00694133",1,1.01463333333333,1,"北投區","溫泉里"
"2713","DV00694324",1,1.20561811965812,1,"松山區","介壽里"
"2714","DV00694388",1,1.34466666666667,1,"中正區","新營里"
"2715","DV00694438",1,1.39313333333333,1,"大安區","芳和里"
"2716","DV00694498",1,1.39023333333333,1,"萬華區","富民里"
"2717","DV00694520",1,1.0283,1,"內湖區","湖濱里"
"2718","DV00694550",1,1.22776666666667,1,"信義區","雙和里"
"2719","DV00694591",1,1.10421428571429,1,"松山區","慈祐里"
"2720","DV00694624",1,1.11506666666667,1,"內湖區","港華里"
"2721","DV00694666",1,1.22039131868132,1,"南港區","成福里"
"2722","DV00694690",1,1.1398,1,"萬華區","糖?里"
"2723","DV00694724",1,1.02152857142857,1,"文山區","順興里"
"2724","DV00694803",1,1.30602063492063,1,"士林區","社新里"
"2725","DV00694850",1,1.08022857142857,1,"北投區","中央里"
"2726","DV00694877",1,1.08683715728716,1,"信義區","敦厚里"
"2727","DV00694906",1,1.26676666666667,1,"大安區","錦泰里"
"2728","DV00694925",1,1.24523333333333,1,"南港區","成福里"
"2729","DV00695016",1,1.0732619047619,1,"內湖區","行善里"
"2730","DV00695026",1,1.08577301587302,1,"南港區","合成里"
"2731","DV00695026",1,1.08577301587302,1,"南港區","合成里"
"2732","DV00695026",1,1.08577301587302,1,"南港區","合成里"
"2733","DV00695026",1,1.08577301587302,1,"南港區","合成里"
"2734","DV00695099",1,1.02521212121212,1,"內湖區","行善里"
"2735","DV00695107",1,1.48259906041671,1,"萬華區","和平里"
"2736","DV00695123",1,1.33144166666667,1,"大安區","黎元里"
"2737","DV00695145",1,1.30741666666667,1,"南港區","三重里"
"2738","DV00695160",1,1.16388452380952,1,"南港區","合成里"
"2739","DV00695160",1,1.10463333333333,1,"南港區","合成里"
"2740","DV00695160",1,1.10463333333333,1,"南港區","合成里"
"2741","DV00695160",1,1.16388452380952,1,"南港區","合成里"
"2742","DV00695199",1,1.47098095238095,1,"文山區","興昌里"
"2743","DV00695230",1,1.17241428571429,1,"士林區","葫蘆里"
"2744","DV00695240",1,1.43386666666667,1,"松山區","敦化里"
"2745","DV00695469",1,1.157,1,"信義區","安康里"
"2746","DV00695529",1,1.1563,1,"南港區","合成里"
"2747","DV00695529",1,1.1563,1,"南港區","合成里"
"2748","DV00695529",1,1.1563,1,"南港區","合成里"
"2749","DV00695529",1,1.1563,1,"南港區","合成里"
"2750","DV00695548",1,1.3823373015873,1,"中山區","中山里"
"2751","DV00695741",1,1.09376666666667,1,"萬華區","萬壽里"
"2752","DV00695803",1,1.09953333333333,1,"中山區","劍潭里"
"2753","DV00696279",1,1.30861428571429,1,"文山區","忠順里"
"2754","DV00696431",1,1.1031126984127,1,"文山區","萬興里"
"2755","DV00696505",1,1.19780952380952,1,"文山區","景仁里"
"2756","DV00696597",1,1.06156666666667,1,"中山區","晴光里"
"2757","DV00696633",1,1.52310769230769,1,"萬華區","富民里"
"2758","DV00696718",1,1.27616666666667,1,"內湖區","湖元里"
"2759","DV00696728",1,1.06030952380952,1,"大安區","通化里"
"2760","DV00696843",1,1.07563333333333,1,"南港區","三重里"
"2761","DV00696885",1,1.50373333333333,1,"中山區","行仁里"
"2762","DV00696954",1,1.42249652014652,1,"信義區","興雅里"
"2763","DV00697013",1,1.39127878787879,1,"北投區","稻香里"
"2764","DV00697168",1,1.30112965747703,1,"中山區","康樂里"
"2765","DV00697346",1,1.45806666666667,1,"士林區","陽明里"
"2766","DV00697405",1,1.34747619047619,1,"內湖區","康寧里"
"2767","DV00697450",1,1.24673333333333,1,"內湖區","麗山里"
"2768","DV00697567",1,1.23169986254449,1,"中山區","朱園里"
"2769","DV00697769",1,1.00606666666667,1,"信義區","松光里"
"2770","DV00697793",1,1.01647777777778,1,"大安區","黎元里"
"2771","DV00697922",1,1.29539913419913,1,"松山區","東光里"
"2772","DV00697960",1,1.06366666666667,1,"士林區","蘭興里"
"2773","DV00697966",1,1.14929913419913,1,"中正區","林興里"
"2774","DV00698009",1,1.27626666666667,1,"萬華區","新安里"
"2775","DV00698016",1,1.08916666666667,1,"萬華區","雙園里"
"2776","DV00698045",1,1.0728369047619,1,"中山區","新福里"
"2777","DV00698056",1,1.56793520612248,1,"松山區","莊敬里"
"2778","DV00698166",1,1.28338580533188,1,"信義區","長春里"
"2779","DV00698211",1,1.31993333333333,1,"大同區","雙連里"
"2780","DV00698321",1,1.24716666666667,1,"信義區","黎忠里"
"2781","DV00698431",1,1.22816666666667,1,"信義區","黎忠里"
"2782","DV00698437",1,1.05433333333333,1,"萬華區","新安里"
"2783","DV00698743",1,1.3566,1,"中正區","龍光里"
"2784","DV00698866",1,1.11306666666667,1,"信義區","四育里"
"2785","DV00698878",1,1.07211764705882,1,"文山區","景仁里"
"2786","DV00698985",1,1.19576666666667,1,"萬華區","保德里"
"2787","DV00699047",1,1.26727619047619,1,"士林區","天母里"
"2788","DV00699501",1,1.23531428571429,1,"文山區","忠順里"
"2789","DV00699548",1,1.3866,1,"南港區","東新里"
"2790","DV00699629",1,1.11203333333333,1,"文山區","忠順里"
"2791","DV00699726",1,1.07234285714286,1,"北投區","東華里"
"2792","DV00699903",1,1.11460952380952,1,"松山區","介壽里"
"2793","DV00699963",1,1.25863333333333,1,"大安區","芳和里"
"2794","DV00700333",1,1.0503,1,"大同區","隆和里"
"2795","DV00700401",1,1.0035,1,"南港區","新光里"
"2796","DV00700556",1,1.54377568922306,1,"松山區","吉仁里"
"2797","DV00700593",1,1.38386666666667,1,"大安區","黎元里"
"2798","DV00700625",1,1.22303957431457,1,"中正區","南福里"
"2799","DV00700684",1,1.27655873015873,1,"松山區","吉仁里"
"2800","DV00700830",1,1.46530032088684,1,"南港區","西新里"
"2801","DV00700942",1,1.19682281052281,1,"北投區","溫泉里"
"2802","DV00700972",1,1.33702063492064,1,"中山區","中山里"
"2803","DV00700974",1,1.16337164502164,1,"中山區","松江里"
"2804","DV00700990",1,1.43541792509176,1,"士林區","蘭雅里"
"2805","DV00701081",1,1.05086666666667,1,"信義區","泰和里"
"2806","DV00701150",1,1.1138,1,"信義區","景新里"
"2807","DV00701276",1,1.61272140466173,1,"松山區","中正里"
"2808","DV00701349",1,1.56235274725275,1,"文山區","景慶里"
"2809","DV00701518",1,1.2318,1,"大安區","大學里"
"2810","DV00701587",1,1.22763492063492,1,"中正區","文祥里"
"2811","DV00701649",1,1.40179108669109,1,"大安區","建倫里"
"2812","DV00701801",1,1.35691818181818,1,"南港區","合成里"
"2813","DV00701810",1,1.0364,1,"大同區","星明里"
"2814","DV00701816",1,1.33741428571429,1,"南港區","百福里"
"2815","DV00701820",1,1.21449206349206,1,"信義區","永吉里"
"2816","DV00701923",1,1.07872857142857,1,"士林區","忠誠里"
"2817","DV00701968",1,1.23821795230913,1,"大同區","蓬萊里"
"2818","DV00702089",1,1.22299437229437,1,"北投區","文林里"
"2819","DV00702239",1,1.19024523809524,1,"萬華區","全德里"
"2820","DV00702329",1,1.13800952380952,1,"文山區","興旺里"
"2821","DV00702329",1,1.13800952380952,1,"文山區","興旺里"
"2822","DV00702329",1,1.14139523809524,1,"文山區","興旺里"
"2823","DV00702329",1,1.13800952380952,1,"文山區","興旺里"
"2824","DV00702344",1,1.16936666666667,1,"信義區","景聯里"
"2825","DV00702459",1,1.19352777777778,1,"內湖區","港都里"
"2826","DV00702470",1,1.39309981684982,1,"內湖區","港都里"
"2827","DV00702491",1,1.04756666666667,1,"中山區","中庄里"
"2828","DV00702547",1,1.53990909090909,1,"大同區","玉泉里"
"2829","DV00702636",1,1.0526,1,"北投區","永和里"
"2830","DV00702687",1,1.0088,1,"信義區","長春里"
"2831","DV00702739",1,1.48112380952381,1,"中山區","成功里"
"2832","DV00702746",1,1.12853333333333,1,"大安區","古風里"
"2833","DV00702751",1,1.25131428571429,1,"大安區","龍圖里"
"2834","DV00702790",1,1.3734,1,"萬華區","萬壽里"
"2835","DV00702801",1,1.329,1,"中正區","南福里"
"2836","DV00702971",1,1.4784,1,"信義區","泰和里"
"2837","DV00702983",1,1.51925714285714,1,"松山區","中正里"
"2838","DV00703122",1,1.06002619047619,1,"內湖區","港墘里"
"2839","DV00703123",1,1.67023345543346,1,"南港區","萬福里"
"2840","DV00703163",1,1.36859766899767,1,"中山區","新庄里"
"2841","DV00703177",1,1.32712548983039,1,"大安區","全安里"
"2842","DV00703207",1,1.16913333333333,1,"內湖區","港墘里"
"2843","DV00703401",1,1.08193333333333,1,"中山區","中庄里"
"2844","DV00703476",1,1.03876666666667,1,"中山區","中山里"
"2845","DV00703819",1,1.05697619047619,1,"信義區","興雅里"
"2846","DV00703855",1,1.23131538461538,1,"大安區","古莊里"
"2847","DV00704002",1,1.34167777777778,1,"北投區","榮華里"
"2848","DV00704051",1,1.19573333333333,1,"信義區","國業里"
"2849","DV00704141",1,1.52689446386946,1,"南港區","合成里"
"2850","DV00704142",1,1.30368077755578,1,"士林區","社新里"
"2851","DV00704143",1,1.32265274725275,1,"南港區","合成里"
"2852","DV00704208",1,1.18186666666667,1,"文山區","政大里"
"2853","DV00704218",1,1.41323333333333,1,"中山區","興亞里"
"2854","DV00704239",1,1.45984138655462,1,"中正區","忠勤里"
"2855","DV00704251",1,1.32536696832579,1,"萬華區","壽德里"
"2856","DV00704300",1,1.18076666666667,1,"萬華區","福星里"
"2857","DV00704359",1,1.35375555555556,1,"士林區","蘭雅里"
"2858","DV00704366",1,1.14726666666667,1,"大安區","通安里"
"2859","DV00704388",1,1.59058827838828,1,"中山區","劍潭里"
"2860","DV00704477",1,1.35522063492063,1,"南港區","成福里"
"2861","DV00704654",1,1.66044285714286,1,"南港區","百福里"
"2862","DV00704822",1,1.1617,1,"南港區","成福里"
"2863","DV00704838",1,1.09935238095238,1,"中山區","中庄里"
"2864","DV00704857",1,1.3326,1,"內湖區","葫洲里"
"2865","DV00704881",1,1.11206666666667,1,"士林區","德行里"
"2866","DV00704919",1,1.06343333333333,1,"文山區","明義里"
"2867","DV00705095",1,1.3262954248366,1,"文山區","華興里"
"2868","DV00705148",1,1.07461111111111,1,"中正區","忠勤里"
"2869","DV00705165",1,1.09692976827094,1,"北投區","永欣里"
"2870","DV00705371",1,1.0416619047619,1,"信義區","國業里"
"2871","DV00705393",1,1.53761062271062,1,"中正區","龍興里"
"2872","DV00705534",1,1.03547878787879,1,"大同區","雙連里"
"2873","DV00705652",1,1.09986984126984,1,"中山區","恆安里"
"2874","DV00705654",1,1.72016428571429,1,"中正區","幸福里"
"2875","DV00705655",1,1.05268333333333,1,"大同區","星明里"
"2876","DV00705656",1,1.27863197509405,1,"中山區","正得里"
"2877","DV00705688",1,1.0412,1,"中山區","金泰里"
"2878","DV00705712",1,1.34843333333333,1,"中正區","板溪里"
"2879","DV00705753",1,1.12881428571429,1,"大同區","建明里"
"2880","DV00705823",1,1.0868,1,"內湖區","西康里"
"2881","DV00706060",1,1.0106,1,"中山區","行仁里"
"2882","DV00706067",1,1.43391659451659,1,"中山區","晴光里"
"2883","DV00706240",1,1.11081746031746,1,"南港區","舊莊里"
"2884","DV00706314",1,1.24033333333333,1,"南港區","舊莊里"
"2885","DV00706319",1,1.13293333333333,1,"松山區","吉祥里"
"2886","DV00706379",1,1.17883333333333,1,"松山區","吉祥里"
"2887","DV00706384",1,1.20693333333333,1,"大安區","福住里"
"2888","DV00706401",1,1.26716660561661,1,"大安區","龍淵里"
"2889","DV00706482",1,1.36194444444444,1,"信義區","安康里"
"2890","DV00706503",1,1.13744761904762,1,"中正區","南福里"
"2891","DV00706878",1,1.0535,1,"文山區","樟樹里"
"2892","DV00706882",1,1.21173333333333,1,"信義區","松隆里"
"2893","DV00706921",1,1.0437,1,"南港區","南港里"
"2894","DV00706930",1,1.03743333333333,1,"信義區","松友里"
"2895","DV00707404",1,1.19899523809524,1,"信義區","四育里"
"2896","DV00707456",1,1.40638787878788,1,"大同區","民權里"
"2897","DV00707507",1,1.0127,1,"士林區","福佳里"
"2898","DV00707525",1,1.51970411255411,1,"大同區","民權里"
"2899","DV00707550",1,1.0124,1,"士林區","福佳里"
"2900","DV00707575",1,1.26675151515152,1,"中山區","聚盛里"
"2901","DV00707636",1,1.49695714285714,1,"大安區","錦安里"
"2902","DV00707658",1,1.48546926406926,1,"大安區","建安里"
"2903","DV00707766",1,1.16354590964591,1,"內湖區","湖元里"
"2904","DV00707773",1,1.18755714285714,1,"中山區","朱園里"
"2905","DV00707791",1,1.24764916586681,1,"松山區","敦化里"
"2906","DV00708008",1,1.0334,1,"中山區","新喜里"
"2907","DV00708307",1,1.05896666666667,1,"大同區","重慶里"
"2908","DV00708361",1,1.52524543643491,1,"文山區","試院里"
"2909","DV00708459",1,1.18415714285714,1,"中山區","晴光里"
"2910","DV00708537",1,1.03521428571429,1,"南港區","仁福里"
"2911","DV00708538",1,1.38638205128205,1,"大安區","新龍里"
"2912","DV00708782",1,1.2427380952381,1,"內湖區","麗山里"
"2913","DV00708934",1,1.33525098039216,1,"大同區","玉泉里"
"2914","DV00708964",1,1.11234444444444,1,"信義區","松友里"
"2915","DV00709051",1,1.0842619047619,1,"文山區","萬美里"
"2916","DV00709094",1,1.36538333333333,1,"內湖區","港墘里"
"2917","DV00709228",1,1.58186666666667,1,"內湖區","碧山里"
"2918","DV00709233",1,1.06401428571429,1,"中山區","中吉里"
"2919","DV00709245",1,1.10612295482295,1,"文山區","萬年里"
"2920","DV00709369",1,1.4608,1,"南港區","西新里"
"2921","DV00709387",1,1.0095,1,"文山區","萬興里"
"2922","DV00709407",1,1.56236111111111,1,"南港區","成福里"
"2923","DV00709487",1,1.2593,1,"中山區","劍潭里"
"2924","DV00709578",1,1.30689377289377,1,"士林區","葫東里"
"2925","DV00709827",1,1.16071666666667,1,"松山區","吉仁里"
"2926","DV00709850",1,1.01026666666667,1,"內湖區","湖興里"
"2927","DV00710086",1,1.13685396825397,1,"信義區","三犁里"
"2928","DV00710130",1,1.78167951898205,1,"內湖區","湖元里"
"2929","DV00710134",1,1.1184196969697,1,"大同區","隆和里"
"2930","DV00710291",1,1.12256349206349,1,"松山區","民有里"
"2931","DV00710303",1,1.28325238095238,1,"大安區","光武里"
"2932","DV00710322",1,1.06002619047619,1,"中山區","正得里"
"2933","DV00710330",1,1.18166666666667,1,"士林區","天福里"
"2934","DV00710402",1,1.2083,1,"大安區","民炤里"
"2935","DV00710658",1,1.3972,1,"中正區","永功里"
"2936","DV00710664",1,1.1954,1,"大安區","芳和里"
"2937","DV00710676",1,1.289,1,"大安區","昌隆里"
"2938","DV00710698",1,1.3271,1,"士林區","天母里"
"2939","DV00710794",1,1.42154760619497,1,"內湖區","麗山里"
"2940","DV00710804",1,1.29736190476191,1,"內湖區","樂康里"
"2941","DV00710891",1,1.2766666999667,1,"內湖區","行善里"
"2942","DV00710928",1,1.41725555555556,1,"士林區","芝山里"
"2943","DV00710997",1,1.28994761904762,1,"大安區","華聲里"
"2944","DV00711151",1,1.75324893852278,1,"大安區","龍圖里"
"2945","DV00711159",1,1.16166666666667,1,"中山區","行政里"
"2946","DV00711162",1,1,1,"萬華區","興德里"
"2947","DV00711175",1,1.28593333333333,1,"士林區","天祿里"
"2948","DV00711183",1,1.18493333333333,1,"文山區","興昌里"
"2949","DV00711233",1,1.0412126984127,1,"松山區","民有里"
"2950","DV00711310",1,1.01968888888889,1,"萬華區","新起里"
"2951","DV00711429",1,1.09787619047619,1,"信義區","長春里"
"2952","DV00711454",1,1.05960952380952,1,"大同區","星明里"
"2953","DV00711490",1,1.11993412698413,1,"大安區","大學里"
"2954","DV00711492",1,1.19561282051282,1,"大安區","和安里"
"2955","DV00711499",1,1.26537878787879,1,"內湖區","紫陽里"
"2956","DV00711587",1,1.15366666666667,1,"大安區","華聲里"
"2957","DV00711661",1,1.48102035187035,1,"文山區","景行里"
"2958","DV00711869",1,1.39490848595849,1,"內湖區","東湖里"
"2959","DV00711876",1,1.2500264957265,1,"內湖區","港富里"
"2960","DV00711976",1,1.12343333333333,1,"北投區","永和里"
"2961","DV00712083",1,1.38686666666667,1,"文山區","木新里"
"2962","DV00712188",1,1.10662777777778,1,"中山區","中吉里"
"2963","DV00712260",1,1.25363333333333,1,"士林區","天祿里"
"2964","DV00712294",1,1.58652999399152,1,"大同區","老師里"
"2965","DV00712307",1,1.13186666666667,1,"內湖區","行善里"
"2966","DV00712525",1,1.10803333333333,1,"北投區","溫泉里"
"2967","DV00712538",1,1.12496666666667,1,"南港區","新富里"
"2968","DV00712544",1,1.15363333333333,1,"松山區","慈祐里"
"2969","DV00712579",1,1.40879633699634,1,"文山區","興泰里"
"2970","DV00712617",1,1.28586666666667,1,"中山區","金泰里"
"2971","DV00712689",1,1.49297223838253,1,"中正區","新營里"
"2972","DV00712719",1,1.31606573981574,1,"松山區","新聚里"
"2973","DV00712836",1,1.38663333333333,1,"信義區","四維里"
"2974","DV00712876",1,1,1,"北投區","中央里"
"2975","DV00712890",1,1.3099,1,"內湖區","湖元里"
"2976","DV00712973",1,1.44990957375957,1,"萬華區","華中里"
"2977","DV00713249",1,1.04471111111111,1,"中正區","忠勤里"
"2978","DV00713414",1,1.01603333333333,1,"士林區","天玉里"
"2979","DV00713651",1,1.01610952380952,1,"大安區","黎和里"
"2980","DV00713697",1,1.2358,1,"中正區","忠勤里"
"2981","DV00713699",1,1.47408095238095,1,"中正區","新營里"
"2982","DV00713862",1,1.11460952380952,1,"內湖區","安湖里"
"2983","DV00713904",1,1.028,1,"內湖區","湖興里"
"2984","DV00713906",1,1.28483333333333,1,"大同區","至聖里"
"2985","DV00714035",1,1.14495555555556,1,"信義區","永春里"
"2986","DV00714047",1,1.3706931653314,1,"信義區","惠安里"
"2987","DV00714062",1,1.5707119047619,1,"信義區","景新里"
"2988","DV00714097",1,1.37709177489177,1,"南港區","九如里"
"2989","DV00714108",1,1.18845555555556,1,"中山區","龍洲里"
"2990","DV00714385",1,1.35760147944419,1,"中山區","中吉里"
"2991","DV00714423",1,1.68141565656566,1,"大安區","法治里"
"2992","DV00714821",1,1.29510396825397,1,"文山區","景慶里"
"2993","DV00714893",1,1.2766084027084,1,"松山區","富泰里"
"2994","DV00714895",1,1.03726666666667,1,"南港區","南港里"
"2995","DV00714901",1,1.24367666581784,1,"松山區","龍田里"
"2996","DV00714965",1,1.1866,1,"信義區","四育里"
"2997","DV00715015",1,1.0076,1,"內湖區","瑞光里"
"2998","DV00715016",1,1.00306666666667,1,"文山區","景慶里"
"2999","DV00715043",1,1.11868095238095,1,"大安區","建安里"
"3000","DV00715284",1,1.29516666666667,1,"南港區","成福里"
"3001","DV00715346",1,1.24714302134647,1,"萬華區","頂碩里"
"3002","DV00715359",1,1.06894761904762,1,"南港區","九如里"
"3003","DV00715564",1,1.18776666666667,1,"南港區","新光里"
"3004","DV00715581",1,1.2534,1,"信義區","六合里"
"3005","DV00715751",1,1.10506666666667,1,"中山區","中山里"
"3006","DV00715817",1,1.0908,1,"萬華區","萬壽里"
"3007","DV00715938",1,1.1302,1,"信義區","四育里"
"3008","DV00716007",1,1.15990151515152,1,"中山區","松江里"
"3009","DV00716253",1,1.00643333333333,1,"內湖區","清白里"
"3010","DV00716276",1,1.15443333333333,1,"信義區","永春里"
"3011","DV00716342",1,1.11938095238095,1,"北投區","福興里"
"3012","DV00716418",1,1.0524,1,"萬華區","福星里"
"3013","DV00716421",1,1.37152063492063,1,"文山區","忠順里"
"3014","DV00716433",1,1.04733333333333,1,"萬華區","和德里"
"3015","DV00716481",1,1.21595079365079,1,"士林區","福華里"
"3016","DV00716494",1,1.05646666666667,1,"南港區","舊莊里"
"3017","DV00716527",1,1.3025,1,"北投區","榮華里"
"3018","DV00716580",1,1.42872983127983,1,"信義區","景新里"
"3019","DV00716600",1,1.34859047619048,1,"南港區","中南里"
"3020","DV00716608",1,1.15111428571429,1,"文山區","萬美里"
"3021","DV00716706",1,1.151,1,"內湖區","紫陽里"
"3022","DV00716723",1,1.0751,1,"松山區","民福里"
"3023","DV00716744",1,1.43526532356532,1,"北投區","文化里"
"3024","DV00716763",1,1.29558008658009,1,"內湖區","港墘里"
"3025","DV00716804",1,1.65476666666667,1,"南港區","新光里"
"3026","DV00716865",1,1.32413333333333,1,"南港區","新富里"
"3027","DV00717055",1,1.30603333333333,1,"萬華區","新起里"
"3028","DV00717058",1,1.27778095238095,1,"萬華區","富民里"
